Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Prediccion,Predicted_Probability
0,1,84,0,0,715,5,5,4,5,2,5,5,2,5,0,1,5,0,6,1012,994,1,0.98242193
1,1,15,1,1,278,0,1,3,3,0,5,0,3,5,5,4,6,5,4,449,988,1,0.93926334
1,0,71,0,1,6847,3,5,1,2,1,3,3,6,2,1,3,4,5,3,958,1565,0,0.00019810145
0,1,31,1,0,4603,3,1,0,1,4,6,2,1,3,5,2,0,3,5,1062,524,0,2.3488108e-05
0,0,9,0,1,3663,4,3,0,4,3,3,1,2,6,3,3,0,0,6,1476,481,0,0.13445279
1,1,64,0,0,6815,2,0,1,5,2,0,4,0,3,3,4,5,0,4,259,76,0,0.00032759647
1,1,70,0,0,1196,6,3,1,5,5,0,4,0,5,4,5,1,3,4,4,13,1,0.9948814
1,1,93,0,0,8752,3,0,1,0,2,5,4,0,3,5,6,6,2,0,1485,755,0,2.4900248e-05
0,0,73,1,0,7191,3,2,5,0,0,2,5,6,4,2,2,1,2,2,1359,1158,0,0.20199093
0,0,71,1,1,6870,6,3,4,2,2,0,0,2,2,0,1,0,0,4,636,952,1,0.63970435
1,1,45,0,1,3035,2,1,1,3,3,2,2,5,6,0,3,0,3,1,662,1305,0,0.000121653546
1,1,20,0,0,5847,6,0,5,5,3,2,2,5,2,3,3,3,2,6,660,461,1,0.78080016
0,1,20,1,2,6606,4,1,6,3,1,3,4,3,5,6,1,5,3,3,171,1357,0,0.47156554
1,1,21,1,2,8049,6,4,3,2,2,3,3,5,2,4,2,3,4,3,913,741,1,0.97256744
0,0,67,0,1,9917,0,3,0,3,4,1,4,4,2,5,2,5,5,4,1274,877,1,0.9998172
1,1,24,1,2,9867,0,5,2,3,0,0,1,6,3,3,5,5,0,6,379,809,1,0.99942005
1,1,14,0,1,6493,2,1,2,2,3,4,2,3,4,5,4,3,2,2,1884,9,0,0.0002770197
1,0,10,0,1,6370,6,6,0,6,4,3,6,5,4,0,3,5,1,5,829,1810,1,0.98863983
1,1,70,0,2,2812,0,6,1,5,5,4,6,1,2,4,0,4,0,2,1413,1194,1,0.9965527
1,1,89,1,2,7337,2,5,6,6,6,2,2,2,3,0,2,4,2,1,766,1543,0,0.0024340937
1,1,97,1,0,9252,2,5,0,3,3,0,3,5,6,6,5,6,0,6,582,711,0,0.0056924373
1,1,6,1,1,5411,6,2,0,0,5,1,3,6,6,6,6,3,0,4,115,626,1,0.9967378
0,0,23,0,2,6611,1,3,3,6,5,3,6,0,4,0,4,6,4,3,691,1981,0,0.0027698642
1,0,56,1,0,1591,2,4,3,0,2,5,1,4,3,6,0,0,6,4,1011,881,1,0.99937457
1,0,18,1,0,4482,5,3,1,2,6,3,2,0,2,6,4,6,1,2,1301,1250,1,0.9914043
0,1,52,0,0,6341,1,1,0,6,4,0,6,2,3,5,3,6,1,1,906,368,0,1.5948039e-05
0,0,97,1,2,459,6,0,3,6,6,2,4,4,1,5,1,5,6,1,1381,1921,1,0.9992017
0,1,34,0,1,8506,4,2,3,4,4,2,2,1,4,3,6,4,1,6,872,1233,0,0.028269365
0,0,91,0,2,5158,3,2,0,4,6,4,5,6,4,2,1,5,6,0,1716,947,0,0.00014218014
1,0,86,1,1,6661,2,0,3,0,0,4,2,4,5,1,0,2,6,4,651,1024,0,0.06703016
1,1,11,1,0,8499,5,6,6,0,3,4,0,3,4,3,6,0,1,2,1925,1911,1,0.98317873
1,0,29,1,2,2115,2,3,1,5,3,2,2,5,3,0,2,0,2,0,1598,1744,0,0.013993392
0,1,67,0,2,4670,2,5,4,4,5,3,0,2,4,4,1,2,4,0,404,791,0,0.0011068186
1,1,20,1,1,3532,1,5,3,1,2,1,5,4,4,4,5,5,6,4,1567,1975,0,0.061075523
1,0,41,0,0,7996,0,1,5,5,2,0,6,4,4,0,3,1,6,4,788,1166,1,0.99766505
0,1,25,0,1,7024,1,2,2,1,6,1,3,0,0,0,3,0,4,1,197,1565,0,0.00013425975
1,0,95,0,0,2966,5,6,0,3,5,6,4,2,1,0,5,5,2,0,29,1439,1,0.9985318
0,1,91,0,0,3010,5,2,5,3,6,2,6,5,3,1,2,3,0,3,628,374,1,0.9285138
1,1,29,1,1,9884,2,3,2,6,1,1,0,6,6,6,1,5,6,5,100,922,0,0.014192127
0,0,29,0,0,7558,4,6,2,6,0,0,3,5,5,2,4,5,5,2,742,722,0,0.040790476
0,0,37,1,1,3307,1,0,6,6,3,5,0,3,3,3,0,3,5,5,509,1713,1,0.99058294
0,1,62,1,0,4773,3,0,4,4,0,4,4,2,6,2,1,0,1,2,175,874,0,0.0018835355
1,0,10,0,0,2311,3,5,6,3,6,5,0,4,0,2,1,4,0,0,406,1277,0,0.036421973
1,1,7,1,0,7903,0,3,5,5,1,4,4,1,5,6,5,3,2,3,1198,1057,1,0.9719036
0,1,55,1,1,8322,2,1,2,0,3,6,6,6,4,6,5,3,2,4,646,1479,1,0.63907605
0,1,86,1,0,3805,0,4,1,1,2,2,2,1,3,1,6,6,3,6,315,1611,1,0.9997398
1,1,16,0,2,3620,1,5,4,6,0,5,5,6,3,6,0,0,4,0,753,356,0,0.000281128
1,0,50,1,2,6569,0,5,6,0,5,0,1,4,5,3,1,5,4,2,1077,631,1,0.99975306
0,1,24,1,0,6772,5,5,3,1,2,4,0,6,5,0,5,5,2,2,1801,1736,1,0.9950422
1,0,35,1,0,5470,2,2,3,5,0,1,4,2,2,2,1,3,0,5,1751,1818,0,0.35574234
0,1,56,0,0,1950,4,5,4,0,0,0,6,3,6,0,0,0,4,0,552,311,0,0.34058034
1,0,9,0,2,4808,3,1,4,3,1,3,2,3,6,3,2,1,0,2,1741,1959,0,0.0005940135
1,1,34,0,0,8969,4,3,1,1,1,3,6,1,6,2,5,6,3,5,1412,234,0,0.001335093
0,0,48,0,0,8729,3,0,3,1,0,5,1,6,5,2,2,0,4,3,1177,1952,0,0.0005496403
0,1,18,1,0,8239,5,5,0,4,3,4,3,6,0,4,4,4,3,5,1701,1697,1,0.6695505
1,0,45,1,2,6098,4,6,0,0,3,4,5,5,3,3,5,3,5,4,298,1811,1,0.9446733
1,1,69,1,0,7575,6,3,2,1,3,5,2,5,3,0,6,2,4,2,1022,1182,1,0.99790925
0,0,76,1,2,4543,5,3,3,5,4,2,6,5,3,5,6,3,5,0,218,866,1,0.99976176
1,0,28,0,0,8607,3,5,5,0,1,6,3,3,6,4,3,2,5,0,1586,479,0,0.0011593142
0,1,52,1,2,1001,0,4,5,3,1,2,4,1,6,6,3,6,5,0,101,543,1,0.99863094
1,1,47,1,0,4439,2,1,1,2,6,6,6,5,1,0,2,4,4,6,801,240,0,0.025674464
0,0,32,0,0,7511,2,6,2,3,3,4,4,2,0,0,4,5,1,4,1626,1769,0,0.0014296623
0,0,28,0,2,8983,3,0,2,2,5,4,3,0,1,3,2,1,0,6,1291,1703,0,0.002726323
0,0,2,1,2,7129,3,6,3,1,3,3,3,2,6,4,6,3,1,1,1380,730,0,0.30777183
0,0,54,1,1,8396,3,5,2,0,4,6,3,1,4,2,1,2,1,3,1276,823,1,0.8302153
1,1,91,0,1,1874,6,6,3,0,2,2,2,0,5,1,1,3,2,6,646,621,1,0.8757223
1,0,43,1,1,6798,2,3,4,3,5,5,6,0,5,6,3,5,6,4,1698,1776,1,0.9994048
1,0,27,0,1,1082,3,2,4,0,6,5,0,4,0,5,2,2,2,5,1095,1994,0,0.019283975
1,1,33,1,2,7937,6,4,1,6,6,1,3,1,0,3,2,6,1,2,1647,19,1,0.9948047
1,0,53,0,2,1978,1,2,4,4,5,0,2,0,1,2,4,2,2,2,648,1163,0,2.614879e-05
1,0,99,0,0,2843,6,5,0,0,6,2,6,4,5,6,4,4,5,6,1417,84,1,0.9960517
0,0,34,1,1,7971,5,1,1,3,4,1,2,1,4,5,2,4,5,5,1962,237,1,0.9969626
1,1,5,0,1,1200,0,0,3,2,3,2,2,2,0,4,6,4,3,0,1181,1359,1,0.95157796
0,0,95,1,0,663,0,2,0,2,2,2,0,0,3,3,5,6,2,1,587,215,1,0.9991391
1,0,73,1,0,7848,3,2,1,4,4,5,4,6,0,0,4,2,1,1,526,1600,1,0.8272402
0,0,73,1,0,6671,3,0,4,4,6,2,4,4,6,1,0,4,2,1,332,1685,0,0.042035468
0,1,81,0,0,2151,2,6,6,4,4,1,0,3,5,3,6,6,3,3,779,1056,0,0.00035600053
0,0,40,1,0,5769,2,2,6,5,4,1,1,1,6,3,6,3,4,0,95,379,0,0.4796288
0,0,82,0,0,9696,5,1,5,6,0,1,1,2,5,0,6,6,6,1,1705,1341,1,0.9854637
0,1,80,1,0,9670,4,0,0,2,5,5,3,3,2,1,5,3,0,3,727,904,0,0.041758385
0,0,67,0,0,5532,5,1,6,6,3,1,4,3,4,0,2,2,6,6,833,1511,1,0.9521456
0,0,71,1,2,2975,6,5,0,3,3,2,0,1,4,0,3,2,1,5,229,163,0,0.15205523
1,1,81,0,0,1978,3,2,3,4,3,4,5,4,5,6,1,2,6,4,214,919,0,0.00047516107
0,0,5,1,2,8704,1,4,6,2,0,1,1,5,6,5,2,2,2,4,324,772,0,0.07212865
0,1,29,0,2,6483,0,2,3,3,6,6,5,1,4,2,0,0,6,0,872,1577,1,0.97154725
0,0,28,0,2,7710,3,5,4,1,1,1,1,2,3,4,6,6,1,2,1684,1683,0,0.001957612
1,1,74,1,0,904,3,1,2,6,6,5,0,1,2,4,0,5,1,0,857,1133,0,0.025032403
0,1,74,0,0,6264,4,1,2,1,4,2,4,6,0,6,2,5,2,3,356,1556,0,0.20660165
1,0,61,0,1,20,3,6,6,5,4,5,0,0,3,4,4,1,3,2,1165,1717,0,0.003349691
0,0,68,0,0,8434,1,3,1,4,2,5,2,1,3,6,3,3,0,2,831,1885,0,0.0030040431
0,1,9,0,1,7522,0,1,0,1,3,6,6,3,3,3,2,3,0,2,1659,1350,1,0.9995715
1,1,42,0,0,4056,6,0,2,1,1,6,2,3,1,5,3,1,1,1,1897,852,1,0.94555676
0,0,78,0,2,2061,3,3,0,5,6,3,6,2,2,5,5,4,1,6,250,1109,0,4.666167e-05
1,1,100,1,0,4177,4,3,2,5,4,1,0,2,3,6,2,0,0,6,1716,155,0,0.30164975
1,0,26,1,0,3027,0,1,3,1,4,3,2,2,6,6,2,6,4,4,1269,1758,1,0.99999166
0,1,1,1,2,5891,1,4,2,1,4,3,6,1,4,2,5,0,5,6,279,1838,0,0.11944743
0,1,56,1,0,1778,1,3,3,6,5,1,0,0,2,0,5,2,0,0,1451,457,0,0.00012612304
1,0,70,1,1,4175,5,4,6,4,0,6,3,0,4,3,6,5,6,6,1058,1068,1,0.993693
0,1,17,1,2,2007,4,1,6,0,0,6,1,1,2,3,6,4,2,0,808,25,0,0.10524396
1,1,50,0,0,5006,0,5,6,4,2,3,3,0,4,1,1,0,0,6,1264,1599,1,0.9380109
0,0,52,1,1,9501,2,3,5,5,6,2,5,5,0,5,5,0,2,0,930,1965,1,0.99653
0,1,11,1,1,8979,4,6,4,1,3,5,6,2,1,1,3,3,3,4,3,1391,0,0.13858047
0,0,22,0,2,8584,2,3,0,0,3,1,2,5,4,4,3,5,2,6,1817,1367,0,7.742285e-05
0,0,26,0,0,5430,6,1,3,3,6,3,3,4,0,5,4,3,1,3,336,1555,1,0.8513043
0,0,27,0,1,4292,1,3,5,2,6,2,6,5,3,1,2,6,3,1,317,28,0,0.0012607265
0,1,38,1,2,2017,1,3,5,5,5,5,4,0,5,3,1,6,5,1,114,22,0,0.02310895
1,1,78,1,1,4746,3,3,6,0,0,2,5,1,1,0,0,5,5,0,1689,1449,0,0.47577932
0,1,88,0,0,8655,2,0,5,4,0,5,4,0,6,1,2,2,4,1,1642,1184,0,3.4459314e-05
0,1,93,1,0,5759,2,5,6,6,5,5,1,0,2,0,5,0,6,3,263,265,0,0.059371192
0,0,44,1,1,738,6,4,0,5,2,4,4,5,1,3,6,6,6,0,1520,1051,1,0.9944483
1,0,26,1,2,1335,6,2,2,2,2,2,6,1,1,6,5,2,4,5,1269,242,1,0.99516416
1,0,74,1,1,4694,0,1,3,5,0,0,6,2,5,6,0,2,0,2,503,1290,1,0.99725586
0,1,54,0,2,5072,6,3,5,0,3,1,6,6,6,4,3,4,0,6,9,958,1,0.98741674
1,0,13,1,2,313,0,3,1,1,3,4,2,1,0,0,0,4,2,5,740,1219,1,0.99712604
0,1,1,1,0,3118,3,6,4,6,0,3,6,6,0,0,3,1,4,0,343,39,0,7.050319e-05
1,1,5,1,2,7020,6,1,1,3,5,5,4,2,4,2,5,5,1,2,265,1514,1,0.9945458
1,0,26,1,2,5081,1,0,2,0,0,2,5,1,1,4,4,2,6,2,1447,876,1,0.895873
1,0,96,1,0,1795,2,4,3,1,5,3,2,2,3,3,1,1,1,1,1705,347,0,0.007646489
0,1,45,0,0,5690,1,1,0,5,1,6,5,0,5,0,1,0,6,5,10,1687,0,1.9930565e-06
0,0,13,0,1,689,4,0,0,3,2,1,1,6,1,2,4,4,6,6,1708,1627,0,0.12998213
1,0,53,1,1,4568,4,6,4,2,5,0,0,3,5,3,1,0,1,1,413,659,0,0.070339575
0,1,47,0,1,809,1,2,4,2,3,5,1,0,6,5,3,6,4,0,1766,892,0,0.0020440922
1,0,21,0,0,2038,5,0,1,6,0,6,0,1,6,2,2,2,1,4,70,1048,1,0.993979
0,1,66,1,1,5528,6,0,3,3,5,0,4,0,5,5,3,6,4,0,343,286,1,0.99671054
0,1,22,1,0,7678,2,2,1,0,2,4,1,1,5,6,3,4,6,4,1368,392,0,0.023897886
1,1,70,0,1,6621,4,2,6,5,2,1,6,2,4,3,4,4,2,3,1279,217,0,0.05259918
0,0,80,1,2,153,0,4,3,3,6,2,0,5,5,2,2,5,1,5,1223,1564,1,0.99997354
1,0,65,1,0,7696,2,5,6,4,0,4,1,2,5,4,5,0,2,6,1708,1902,1,0.9530527
1,1,57,1,2,3942,0,5,0,3,3,2,0,0,2,2,3,1,3,1,496,1238,1,0.96232754
1,1,15,1,0,1410,5,1,3,3,2,1,6,4,6,0,0,2,6,5,1686,1549,1,0.94007367
0,1,61,0,2,4753,6,1,4,3,0,6,6,3,3,4,3,1,2,6,521,1062,1,0.8703804
1,0,59,0,0,9758,4,0,6,2,1,6,3,0,3,5,6,5,4,2,1815,1625,0,0.04870049
0,0,6,0,2,5311,3,5,3,6,6,1,6,4,5,3,1,1,5,2,418,1656,0,0.00018778435
0,1,74,1,0,8191,3,6,6,2,0,4,1,1,3,0,3,0,5,2,1830,1829,0,0.02837188
0,1,77,0,2,5711,0,1,1,6,5,5,4,6,3,0,1,4,1,2,1683,290,1,0.96548516
0,0,36,0,1,441,3,3,6,4,6,1,1,0,3,1,1,1,0,5,791,625,0,0.012773094
1,1,30,0,0,426,2,0,1,5,3,1,4,0,2,6,6,4,2,4,275,1594,0,0.0004422625
0,1,39,1,0,8433,6,2,3,6,4,5,1,3,0,0,6,5,3,2,624,404,1,0.99652654
1,1,76,1,1,6987,5,1,3,0,3,4,0,4,2,5,4,3,0,1,1565,1507,1,0.8364123
1,1,37,0,2,2716,5,5,0,1,3,3,6,6,1,4,6,0,4,5,1117,429,1,0.76310426
0,0,58,1,1,856,6,4,1,3,6,4,0,2,3,4,6,2,3,1,1606,1716,1,0.9952049
1,1,30,0,2,7082,2,5,3,6,4,3,3,1,2,1,6,1,6,3,1130,801,0,0.0059504514
1,1,84,1,0,382,1,0,0,4,2,5,1,0,4,6,1,3,4,2,748,729,0,0.00018083435
1,0,78,1,0,7626,2,6,0,3,3,3,3,5,6,2,3,4,0,2,1707,1118,0,0.0069413297
0,0,77,0,1,2492,3,5,2,0,2,2,2,0,5,4,4,1,5,5,227,1414,0,3.254208e-05
0,0,60,1,2,6108,5,3,6,2,1,6,0,2,2,1,1,3,3,0,1708,764,1,0.99916935
1,1,43,1,0,4113,0,0,6,6,2,3,4,0,1,4,0,5,6,6,1571,1137,1,0.7331368
1,1,71,1,1,9004,4,0,1,3,3,4,1,1,1,1,2,3,0,1,354,1217,0,0.014843575
1,1,92,0,2,5685,0,6,1,3,3,6,0,3,6,3,6,2,4,2,252,965,1,0.9994709
1,0,90,1,1,4359,2,3,2,5,1,0,5,6,6,4,5,4,3,3,536,698,1,0.90872985
1,0,43,1,2,1436,6,1,2,0,2,4,0,0,3,1,1,4,6,0,1709,427,1,0.98778486
1,1,68,0,2,8910,5,2,0,4,3,3,5,1,4,5,1,5,3,1,1443,1421,1,0.9971956
1,0,90,0,2,7098,2,3,0,4,6,1,6,4,4,2,3,1,1,6,1101,1553,0,2.3705194e-05
1,1,35,0,0,3523,2,4,2,5,3,1,0,2,6,6,0,6,3,5,112,1929,0,9.46342e-05
0,1,57,0,1,6651,5,5,4,1,3,4,2,5,3,6,0,0,4,3,1877,159,1,0.99928975
1,0,4,0,1,5587,5,2,1,5,4,1,5,6,0,1,1,3,1,3,491,1752,1,0.98513955
0,0,85,1,1,1706,6,3,0,3,3,2,0,3,5,5,3,4,3,5,377,317,1,0.95444524
0,1,91,0,2,4213,6,5,2,2,3,2,2,4,2,0,5,0,1,2,224,1040,1,0.95128566
1,1,83,1,1,2611,3,0,1,4,2,2,2,6,3,0,6,1,6,1,704,1228,0,0.00056039396
0,1,25,0,2,7604,5,2,0,0,0,5,1,0,4,5,1,0,5,2,294,1092,1,0.9545228
0,0,58,0,1,1028,6,5,1,5,2,0,2,6,0,4,6,2,6,6,1107,1855,1,0.9184769
0,1,19,1,2,594,2,5,3,1,0,0,4,6,6,2,1,5,5,3,160,1071,0,0.021962782
0,0,76,0,2,8048,2,3,3,3,2,6,4,3,4,1,1,1,2,0,1171,1255,0,0.00021591318
1,0,82,0,0,7175,2,3,4,5,4,3,2,5,6,2,4,6,0,5,1801,966,0,0.00041659313
0,0,61,0,1,9891,4,6,2,3,0,2,2,6,2,6,5,2,0,0,1304,160,0,0.06567125
0,1,17,0,0,5622,0,2,1,3,2,4,1,5,6,3,0,2,3,6,155,136,1,0.99930584
0,1,46,0,2,5228,3,2,1,3,6,5,5,3,6,3,5,3,5,5,1149,1819,0,0.017482148
1,0,40,0,2,8203,3,0,1,2,1,5,0,1,3,5,5,2,2,5,1414,1633,0,0.00014604154
1,1,91,0,2,3828,2,4,2,5,4,2,5,1,3,1,0,4,6,3,1052,1483,0,0.0007542961
0,0,66,1,2,831,4,4,0,0,6,6,2,6,4,3,4,6,1,4,118,1155,1,0.9852336
0,0,81,1,0,4714,5,1,3,2,0,2,5,6,2,6,1,2,5,5,1101,1338,1,0.563596
0,1,14,1,0,5113,6,5,2,3,6,5,5,6,6,0,0,0,0,4,856,1426,1,0.9998747
1,1,74,1,0,917,5,4,2,1,3,6,4,1,6,2,5,5,0,0,1015,1562,1,0.9991247
1,1,60,0,2,4812,0,6,3,2,6,6,4,0,0,1,0,1,1,0,806,404,1,0.9920214
0,1,10,1,1,65,3,1,5,6,0,4,0,3,6,5,0,6,6,5,1417,460,0,0.2710161
0,1,21,0,0,7905,6,1,6,5,2,6,4,4,4,1,2,5,3,1,841,537,1,0.9960257
1,0,25,1,0,1701,5,1,2,6,4,1,5,4,3,6,1,2,3,1,1367,1046,1,0.99157965
1,0,84,1,0,5600,5,0,2,1,4,0,5,2,1,6,4,5,6,6,849,119,1,0.9981123
1,0,8,1,1,7364,2,3,1,0,5,4,3,0,4,0,5,0,1,2,198,109,1,0.70711696
1,1,35,0,0,8902,2,4,1,3,6,5,5,2,5,3,4,4,4,4,872,1508,0,0.00029328978
0,1,54,0,2,3882,0,4,2,5,1,3,3,5,0,5,5,6,1,3,886,1272,1,0.99926335
0,1,82,0,2,2802,4,2,5,1,5,6,6,1,0,4,2,3,5,6,648,266,0,0.18403187
0,0,10,1,0,2267,3,3,2,0,0,2,6,5,1,0,3,4,0,1,179,1033,0,0.061175272
1,1,78,1,1,8299,5,6,3,0,0,4,4,0,2,2,2,6,1,5,713,810,1,0.8978584
1,1,40,0,1,7185,0,0,5,2,5,2,4,3,3,6,6,2,1,4,755,444,1,0.999539
0,1,100,0,1,5911,5,4,2,4,1,2,3,6,5,3,3,1,1,3,398,907,1,0.6213313
1,0,15,0,2,510,2,0,5,2,1,2,1,5,4,1,1,0,6,6,130,1745,0,0.00056172686
0,1,66,0,0,3932,5,0,6,6,4,3,5,0,3,6,3,1,4,2,1855,614,1,0.9994161
1,0,1,0,1,9591,5,2,5,6,6,2,6,3,1,3,4,3,4,2,147,887,1,0.96444106
1,0,69,1,0,991,4,2,6,1,6,6,0,1,0,5,3,5,3,5,688,512,1,0.9856141
0,1,45,1,1,8211,1,0,0,1,2,5,3,2,1,2,2,1,5,0,1407,966,0,0.00048544887
1,0,6,1,1,6461,2,0,5,2,6,3,3,4,0,3,2,4,4,0,1577,1473,0,0.0139044905
0,1,38,0,0,1253,1,0,4,6,4,6,5,6,4,0,1,1,0,3,1302,1594,0,7.7197474e-05
0,0,36,0,0,8092,2,6,5,2,3,6,0,4,3,2,3,2,4,3,1947,1096,0,0.0033181403
1,0,100,0,0,9349,5,4,0,0,2,3,1,6,1,0,4,4,3,4,553,1486,1,0.82839495
0,1,18,0,0,5130,2,2,3,4,3,6,4,6,5,5,4,5,3,1,1785,1849,0,5.6014633e-05
0,1,78,0,2,6019,4,1,0,6,2,4,5,3,6,2,4,1,3,0,760,636,0,0.096854806
0,0,97,0,1,4427,4,2,3,0,1,5,0,4,4,1,5,0,4,0,138,248,0,0.0026654368
1,0,71,1,2,3085,3,6,0,4,5,2,3,1,3,2,0,1,5,1,1764,1697,0,0.0065154117
0,1,23,0,0,577,5,4,3,4,6,2,2,4,0,0,6,3,1,5,1751,919,1,0.9671008
0,1,81,1,2,9811,3,1,6,1,0,2,4,0,4,1,0,0,4,4,921,1352,0,0.0007064665
0,0,71,1,0,4121,5,1,0,3,1,6,2,6,2,2,3,4,5,3,660,107,1,0.91993314
0,0,61,0,1,7566,2,3,4,2,6,1,5,0,5,6,4,4,4,5,877,507,0,0.12148245
1,1,65,0,0,8806,4,2,2,3,5,4,0,0,6,3,4,0,4,3,348,25,0,0.042036332
1,1,31,1,0,1084,0,2,4,2,2,6,2,6,3,6,5,3,4,2,269,1947,1,0.91491514
1,1,33,1,2,8643,2,3,5,0,3,2,1,1,4,4,0,4,5,4,360,1676,0,0.017507834
0,1,21,0,0,6277,0,5,3,1,2,1,2,2,2,6,2,6,4,3,682,1152,1,0.9998704
0,1,39,1,0,9270,0,5,0,3,2,1,5,2,1,1,1,2,0,1,1627,642,1,0.9996768
0,0,45,1,2,6424,6,3,1,6,3,6,3,4,6,2,1,3,6,6,1049,1298,1,0.9768166
0,1,1,0,1,6069,6,1,3,5,3,1,2,5,5,2,5,4,3,2,1066,485,1,0.9328109
1,1,10,1,0,9848,4,6,4,2,1,4,0,4,6,3,6,3,5,1,1578,221,1,0.83296955
1,0,85,1,2,8537,1,4,1,3,0,2,0,3,4,5,6,5,3,0,877,19,1,0.8421186
1,0,4,1,2,5643,1,3,1,6,2,4,6,2,1,0,6,0,0,6,1440,1945,1,0.88825655
0,0,43,0,1,2563,3,0,2,4,0,3,1,3,1,2,3,4,3,5,1837,1589,0,0.004199244
1,0,1,1,2,2261,0,4,3,3,5,6,1,4,0,1,3,6,3,1,184,423,1,0.99133635
1,0,33,0,0,1484,4,0,6,0,6,5,1,1,3,3,0,1,3,2,1801,781,0,0.114101484
0,1,25,0,0,6908,5,5,2,6,0,5,0,0,0,1,1,1,5,4,1057,959,1,0.9938955
1,0,16,1,1,2746,1,4,1,4,0,3,0,0,6,1,5,1,5,6,1687,1475,1,0.6049264
0,0,2,1,1,6434,0,5,5,1,0,6,6,1,3,6,2,3,1,0,1808,154,1,0.99153143
1,0,32,0,0,1290,6,1,5,5,0,0,0,5,1,5,6,4,2,6,723,1978,1,0.8908835
1,1,71,1,0,6700,2,3,1,3,6,0,6,4,1,2,2,4,4,0,1878,187,0,0.020323606
0,1,13,1,1,5324,4,0,1,2,1,4,2,3,6,2,3,3,4,2,123,381,0,0.06898079
0,0,3,1,2,4571,2,6,1,0,3,2,0,2,4,4,6,5,6,3,759,450,1,0.84315294
1,1,31,1,1,6833,3,2,2,1,5,5,0,2,2,5,1,0,0,6,272,765,0,0.03914266
0,0,60,0,0,6214,4,1,2,5,6,1,5,3,1,1,0,4,3,3,1449,1738,0,0.31063497
1,0,88,0,1,9898,0,4,3,5,1,6,5,3,0,4,4,2,6,5,1367,608,1,0.9532157
0,1,70,0,1,468,1,2,1,6,1,4,3,4,0,5,2,3,2,2,539,631,0,4.231499e-05
1,0,54,0,0,3397,1,3,6,6,0,4,6,2,1,4,1,2,2,1,1914,603,0,0.00022471313
0,1,9,1,1,1428,2,2,1,1,1,1,3,3,1,3,6,5,1,0,564,1478,0,0.0028380367
0,0,64,0,1,7247,5,0,0,1,6,6,2,4,0,0,6,1,5,0,1032,199,1,0.9542487
0,0,9,1,1,1976,0,1,3,3,2,1,1,4,1,3,3,3,2,4,483,559,1,0.94462293
0,0,31,0,1,7451,2,4,6,0,0,4,1,1,3,3,1,3,2,1,781,1397,0,0.005602766
0,1,79,0,0,1780,4,4,0,1,0,5,1,0,6,6,5,6,2,6,453,577,0,0.01346799
1,0,26,1,0,7843,0,2,5,6,3,5,6,3,4,1,2,2,6,3,1958,1656,1,0.9999285
0,0,73,1,0,1811,6,5,0,1,1,6,2,1,3,2,2,1,6,4,1281,293,1,0.9883083
1,1,14,0,1,975,5,2,0,0,3,6,6,5,4,2,3,1,1,6,1615,293,1,0.967377
1,0,46,0,0,3799,6,1,0,3,4,1,5,5,2,2,1,2,0,4,1057,1674,1,0.86487585
0,1,14,0,2,1612,1,0,6,5,3,1,1,6,6,1,4,2,5,0,106,1664,0,0.00013259563
0,0,72,1,2,6152,6,5,0,4,4,4,4,2,6,4,6,4,3,1,1671,1517,1,0.55844104
1,1,13,1,1,5666,0,5,0,6,4,3,1,3,0,1,4,5,6,0,1881,895,1,0.99974614
1,1,75,0,2,8003,5,0,1,4,5,1,5,0,5,2,5,2,6,2,1276,781,1,0.98061174
0,0,71,1,2,991,4,3,5,6,6,0,5,5,2,2,6,0,5,0,458,327,1,0.9953465
0,0,57,1,2,3684,2,2,2,1,1,3,4,0,0,3,1,3,2,2,1338,684,0,0.0026185527
1,1,71,1,0,8924,2,1,6,0,4,3,5,6,4,5,2,0,1,0,259,383,0,0.0037573928
1,1,56,1,0,6210,0,4,5,0,6,5,1,4,1,6,3,5,6,3,247,404,1,0.85859334
1,1,66,1,1,7590,0,0,2,2,6,0,3,0,4,1,0,3,6,0,241,188,1,0.74817294
0,0,77,1,2,9174,4,2,5,0,2,4,1,6,6,3,5,6,1,3,516,1533,1,0.96514934
1,1,59,0,1,5465,2,3,6,0,4,6,6,5,2,0,4,5,3,3,1426,1433,0,0.019912496
0,0,53,1,2,2736,3,6,1,5,1,2,1,4,2,4,4,2,3,5,306,1394,0,0.26035818
1,1,87,0,1,9786,2,3,4,5,5,6,6,2,3,0,4,6,2,0,165,550,0,0.0007477361
1,0,90,1,1,259,2,0,2,3,3,2,2,2,1,0,2,2,2,0,60,1710,0,0.00376179
0,1,23,0,2,3354,3,2,4,0,5,6,2,6,5,0,4,2,0,5,1712,841,0,0.00036291513
1,0,19,1,1,9628,0,3,2,6,2,3,5,4,2,6,4,1,1,5,784,1570,1,0.99958664
0,1,44,0,1,3513,0,1,4,2,0,0,4,6,3,5,1,6,1,1,1098,1601,1,0.9568754
0,1,15,0,0,755,1,0,6,4,2,2,0,1,4,3,2,1,4,6,1161,1109,0,3.6906407e-05
